Y	,	X1	,	X2	,	X3	,	X4	,	X5	,	X6	,	X7	,	X8	,	X9	,	X10	,	X11	,	X12	,	X13	,	X14	,	X15	,	X16	,	X17	,	X18	,	X19	,	X20
250.6618015	,	10	,	2495.3296	,	1363.773599	,	334.4243	,	10.1445	,	0.507649	,	103.252	,	3.1057	,	30.3941	,	32.4941	,	-0.0260159	,	-2.20057	,	70.0232	,	55.4718	,	3.84942	,	694.139	,	710.737	,	0.239552	,	141.136	,	Middle
246.7245609	,	10	,	2495.3296	,	1363.773599	,	334.4243	,	10.1445	,	0.507649	,	103.252	,	3.1057	,	30.3941	,	32.4941	,	-0.0260159	,	-2.20057	,	70.0232	,	55.4718	,	3.84942	,	694.139	,	710.737	,	0.239552	,	141.136	,	Middle
250.2138143	,	1	,	2517.3243	,	1341.361745	,	345.8386	,	9.87712	,	0.505659	,	101.657	,	3.2869	,	31.9866	,	34.0866	,	-0.0233267	,	-2.28708	,	66.0657	,	58.7611	,	4.02845	,	735.57	,	759.7	,	0.213747	,	133.987	,	Edge
258.1857958	,	1	,	2517.3243	,	1341.361745	,	345.8386	,	9.87712	,	0.505659	,	101.657	,	3.2869	,	31.9866	,	34.0866	,	-0.0233267	,	-2.28708	,	66.0657	,	58.7611	,	4.02845	,	735.57	,	759.7	,	0.213747	,	133.987	,	Edge
251.1743906	,	1	,	2517.3243	,	1341.361745	,	345.8386	,	9.87712	,	0.505659	,	101.657	,	3.2869	,	31.9866	,	34.0866	,	-0.0233267	,	-2.28708	,	66.0657	,	58.7611	,	4.02845	,	735.57	,	759.7	,	0.213747	,	133.987	,	Edge
263.1788321	,	1	,	2517.3243	,	1341.361745	,	345.8386	,	9.87712	,	0.505659	,	101.657	,	3.2869	,	31.9866	,	34.0866	,	-0.0233267	,	-2.28708	,	66.0657	,	58.7611	,	4.02845	,	735.57	,	759.7	,	0.213747	,	133.987	,	Edge
253.90373	,	1	,	2517.3243	,	1341.361745	,	345.8386	,	9.87712	,	0.505659	,	101.657	,	3.2869	,	31.9866	,	34.0866	,	-0.0233267	,	-2.28708	,	66.0657	,	58.7611	,	4.02845	,	735.57	,	759.7	,	0.213747	,	133.987	,	Edge
223.0582439	,	7	,	2481.29	,	1385.172652	,	327.0374	,	9.86613	,	0.540742	,	106.522	,	3.1164	,	31.1745	,	33.2745	,	-0.0254805	,	-2.23728	,	62.2525	,	46.0737	,	3.91275	,	705.636	,	723.114	,	0.230538	,	136.042	,	Center
224.5997216	,	7	,	2481.29	,	1385.172652	,	327.0374	,	9.86613	,	0.540742	,	106.522	,	3.1164	,	31.1745	,	33.2745	,	-0.0254805	,	-2.23728	,	62.2525	,	46.0737	,	3.91275	,	705.636	,	723.114	,	0.230538	,	136.042	,	Center
217.9929644	,	7	,	2481.29	,	1385.172652	,	327.0374	,	9.86613	,	0.540742	,	106.522	,	3.1164	,	31.1745	,	33.2745	,	-0.0254805	,	-2.23728	,	62.2525	,	46.0737	,	3.91275	,	705.636	,	723.114	,	0.230538	,	136.042	,	Center
221.1903842	,	7	,	2481.29	,	1385.172652	,	327.0374	,	9.86613	,	0.540742	,	106.522	,	3.1164	,	31.1745	,	33.2745	,	-0.0254805	,	-2.23728	,	62.2525	,	46.0737	,	3.91275	,	705.636	,	723.114	,	0.230538	,	136.042	,	Center
212.699311	,	7	,	2481.29	,	1385.172652	,	327.0374	,	9.86613	,	0.540742	,	106.522	,	3.1164	,	31.1745	,	33.2745	,	-0.0254805	,	-2.23728	,	62.2525	,	46.0737	,	3.91275	,	705.636	,	723.114	,	0.230538	,	136.042	,	Center
258.5841063	,	5	,	2494.2723	,	1364.91296	,	338.8305	,	9.96671	,	0.516694	,	107.081	,	3.0914	,	31.1202	,	33.2202	,	-0.0241051	,	-2.34599	,	61.4509	,	55.5294	,	3.89408	,	668.402	,	761.269	,	0.165073	,	137.247	,	Edge
260.3000069	,	5	,	2494.2723	,	1364.91296	,	338.8305	,	9.96671	,	0.516694	,	107.081	,	3.0914	,	31.1202	,	33.2202	,	-0.0241051	,	-2.34599	,	61.4509	,	55.5294	,	3.89408	,	668.402	,	761.269	,	0.165073	,	137.247	,	Edge
259.0821559	,	5	,	2494.2723	,	1364.91296	,	338.8305	,	9.96671	,	0.516694	,	107.081	,	3.0914	,	31.1202	,	33.2202	,	-0.0241051	,	-2.34599	,	61.4509	,	55.5294	,	3.89408	,	668.402	,	761.269	,	0.165073	,	137.247	,	Edge
264.4562193	,	5	,	2494.2723	,	1364.91296	,	338.8305	,	9.96671	,	0.516694	,	107.081	,	3.0914	,	31.1202	,	33.2202	,	-0.0241051	,	-2.34599	,	61.4509	,	55.5294	,	3.89408	,	668.402	,	761.269	,	0.165073	,	137.247	,	Edge
250.7592137	,	5	,	2494.2723	,	1364.91296	,	338.8305	,	9.96671	,	0.516694	,	107.081	,	3.0914	,	31.1202	,	33.2202	,	-0.0241051	,	-2.34599	,	61.4509	,	55.5294	,	3.89408	,	668.402	,	761.269	,	0.165073	,	137.247	,	Edge
253.2695933	,	12	,	2539.1013	,	1359.920643	,	341.3453	,	10.2838	,	0.510496	,	105.017	,	3.0163	,	31.2592	,	33.3592	,	-0.0263155	,	-2.16209	,	69.1898	,	50.5112	,	3.96162	,	719.235	,	743.493	,	0.180302	,	140.161	,	Middle
255.1282499	,	12	,	2539.1013	,	1359.920643	,	341.3453	,	10.2838	,	0.510496	,	105.017	,	3.0163	,	31.2592	,	33.3592	,	-0.0263155	,	-2.16209	,	69.1898	,	50.5112	,	3.96162	,	719.235	,	743.493	,	0.180302	,	140.161	,	Middle
242.2598502	,	12	,	2539.1013	,	1359.920643	,	341.3453	,	10.2838	,	0.510496	,	105.017	,	3.0163	,	31.2592	,	33.3592	,	-0.0263155	,	-2.16209	,	69.1898	,	50.5112	,	3.96162	,	719.235	,	743.493	,	0.180302	,	140.161	,	Middle
255.5345085	,	12	,	2539.1013	,	1359.920643	,	341.3453	,	10.2838	,	0.510496	,	105.017	,	3.0163	,	31.2592	,	33.3592	,	-0.0263155	,	-2.16209	,	69.1898	,	50.5112	,	3.96162	,	719.235	,	743.493	,	0.180302	,	140.161	,	Middle
270.0506535	,	13	,	2496.4666	,	1350.161394	,	332.2766	,	10.1289	,	0.525175	,	101.468	,	3.0634	,	31.5967	,	33.6967	,	-0.0361901	,	-2.24853	,	60.1196	,	49.6673	,	3.91908	,	642.448	,	779.015	,	0.176498	,	137.639	,	Middle
270.5871873	,	13	,	2496.4666	,	1350.161394	,	332.2766	,	10.1289	,	0.525175	,	101.468	,	3.0634	,	31.5967	,	33.6967	,	-0.0361901	,	-2.24853	,	60.1196	,	49.6673	,	3.91908	,	642.448	,	779.015	,	0.176498	,	137.639	,	Middle
268.4268326	,	13	,	2496.4666	,	1350.161394	,	332.2766	,	10.1289	,	0.525175	,	101.468	,	3.0634	,	31.5967	,	33.6967	,	-0.0361901	,	-2.24853	,	60.1196	,	49.6673	,	3.91908	,	642.448	,	779.015	,	0.176498	,	137.639	,	Middle
264.945574	,	13	,	2496.4666	,	1350.161394	,	332.2766	,	10.1289	,	0.525175	,	101.468	,	3.0634	,	31.5967	,	33.6967	,	-0.0361901	,	-2.24853	,	60.1196	,	49.6673	,	3.91908	,	642.448	,	779.015	,	0.176498	,	137.639	,	Middle
273.0026955	,	5	,	2478.1331	,	1357.433424	,	336.6265	,	9.90288	,	0.539527	,	100.494	,	3.2766	,	31.5277	,	33.6277	,	-0.0317828	,	-2.28291	,	58.6787	,	59.2507	,	4.01274	,	624.727	,	794.563	,	0.160964	,	135.475	,	Edge
262.8248188	,	5	,	2478.1331	,	1357.433424	,	336.6265	,	9.90288	,	0.539527	,	100.494	,	3.2766	,	31.5277	,	33.6277	,	-0.0317828	,	-2.28291	,	58.6787	,	59.2507	,	4.01274	,	624.727	,	794.563	,	0.160964	,	135.475	,	Edge
264.9079092	,	5	,	2478.1331	,	1357.433424	,	336.6265	,	9.90288	,	0.539527	,	100.494	,	3.2766	,	31.5277	,	33.6277	,	-0.0317828	,	-2.28291	,	58.6787	,	59.2507	,	4.01274	,	624.727	,	794.563	,	0.160964	,	135.475	,	Edge
259.4097035	,	5	,	2478.1331	,	1357.433424	,	336.6265	,	9.90288	,	0.539527	,	100.494	,	3.2766	,	31.5277	,	33.6277	,	-0.0317828	,	-2.28291	,	58.6787	,	59.2507	,	4.01274	,	624.727	,	794.563	,	0.160964	,	135.475	,	Edge
261.0169016	,	5	,	2478.1331	,	1357.433424	,	336.6265	,	9.90288	,	0.539527	,	100.494	,	3.2766	,	31.5277	,	33.6277	,	-0.0317828	,	-2.28291	,	58.6787	,	59.2507	,	4.01274	,	624.727	,	794.563	,	0.160964	,	135.475	,	Edge
263.3689208	,	5	,	2478.1331	,	1357.433424	,	336.6265	,	9.90288	,	0.539527	,	100.494	,	3.2766	,	31.5277	,	33.6277	,	-0.0317828	,	-2.28291	,	58.6787	,	59.2507	,	4.01274	,	624.727	,	794.563	,	0.160964	,	135.475	,	Edge
282.5241249	,	11	,	2500.5168	,	1352.837614	,	339.4017	,	10.1838	,	0.522899	,	100.521	,	3.1727	,	31.5565	,	33.6565	,	-0.0304608	,	-2.23528	,	58.4657	,	46.3317	,	3.83179	,	679.842	,	763.337	,	0.219792	,	138.315	,	Middle
276.1839001	,	11	,	2500.5168	,	1352.837614	,	339.4017	,	10.1838	,	0.522899	,	100.521	,	3.1727	,	31.5565	,	33.6565	,	-0.0304608	,	-2.23528	,	58.4657	,	46.3317	,	3.83179	,	679.842	,	763.337	,	0.219792	,	138.315	,	Middle
274.834598	,	11	,	2500.5168	,	1352.837614	,	339.4017	,	10.1838	,	0.522899	,	100.521	,	3.1727	,	31.5565	,	33.6565	,	-0.0304608	,	-2.23528	,	58.4657	,	46.3317	,	3.83179	,	679.842	,	763.337	,	0.219792	,	138.315	,	Middle
264.8303791	,	11	,	2500.5168	,	1352.837614	,	339.4017	,	10.1838	,	0.522899	,	100.521	,	3.1727	,	31.5565	,	33.6565	,	-0.0304608	,	-2.23528	,	58.4657	,	46.3317	,	3.83179	,	679.842	,	763.337	,	0.219792	,	138.315	,	Middle
259.0571431	,	12	,	2516.4181	,	1399.829181	,	345.8505	,	10.1608	,	0.521465	,	106.25	,	3.0549	,	31.6915	,	33.7915	,	-0.0346453	,	-2.22803	,	56.4624	,	48.3387	,	3.86509	,	681.444	,	780.533	,	0.20652	,	137.712	,	Middle
262.8638284	,	12	,	2516.4181	,	1399.829181	,	345.8505	,	10.1608	,	0.521465	,	106.25	,	3.0549	,	31.6915	,	33.7915	,	-0.0346453	,	-2.22803	,	56.4624	,	48.3387	,	3.86509	,	681.444	,	780.533	,	0.20652	,	137.712	,	Middle
259.7476468	,	12	,	2516.4181	,	1399.829181	,	345.8505	,	10.1608	,	0.521465	,	106.25	,	3.0549	,	31.6915	,	33.7915	,	-0.0346453	,	-2.22803	,	56.4624	,	48.3387	,	3.86509	,	681.444	,	780.533	,	0.20652	,	137.712	,	Middle
262.6189411	,	12	,	2516.4181	,	1399.829181	,	345.8505	,	10.1608	,	0.521465	,	106.25	,	3.0549	,	31.6915	,	33.7915	,	-0.0346453	,	-2.22803	,	56.4624	,	48.3387	,	3.86509	,	681.444	,	780.533	,	0.20652	,	137.712	,	Middle
242.9194601	,	8	,	2482.2456	,	1388.033654	,	329.187	,	9.78706	,	0.541503	,	112.649	,	2.979	,	31.5809	,	33.6809	,	-0.0319881	,	-2.22553	,	56.2744	,	43.4831	,	3.87752	,	681.36	,	761.589	,	0.205924	,	134.119	,	Center
251.2380354	,	8	,	2482.2456	,	1388.033654	,	329.187	,	9.78706	,	0.541503	,	112.649	,	2.979	,	31.5809	,	33.6809	,	-0.0319881	,	-2.22553	,	56.2744	,	43.4831	,	3.87752	,	681.36	,	761.589	,	0.205924	,	134.119	,	Center
243.2045162	,	8	,	2482.2456	,	1388.033654	,	329.187	,	9.78706	,	0.541503	,	112.649	,	2.979	,	31.5809	,	33.6809	,	-0.0319881	,	-2.22553	,	56.2744	,	43.4831	,	3.87752	,	681.36	,	761.589	,	0.205924	,	134.119	,	Center
254.249948	,	8	,	2482.2456	,	1388.033654	,	329.187	,	9.78706	,	0.541503	,	112.649	,	2.979	,	31.5809	,	33.6809	,	-0.0319881	,	-2.22553	,	56.2744	,	43.4831	,	3.87752	,	681.36	,	761.589	,	0.205924	,	134.119	,	Center
253.7029318	,	7	,	2470.5068	,	1376.926034	,	326.2571	,	9.94951	,	0.550439	,	109.994	,	3.0742	,	31.4242	,	33.5242	,	-0.0284887	,	-2.26189	,	57.1804	,	46.3816	,	3.72173	,	674.445	,	772.36	,	0.171797	,	136.241	,	Center
254.1392675	,	7	,	2470.5068	,	1376.926034	,	326.2571	,	9.94951	,	0.550439	,	109.994	,	3.0742	,	31.4242	,	33.5242	,	-0.0284887	,	-2.26189	,	57.1804	,	46.3816	,	3.72173	,	674.445	,	772.36	,	0.171797	,	136.241	,	Center
247.9555389	,	7	,	2470.5068	,	1376.926034	,	326.2571	,	9.94951	,	0.550439	,	109.994	,	3.0742	,	31.4242	,	33.5242	,	-0.0284887	,	-2.26189	,	57.1804	,	46.3816	,	3.72173	,	674.445	,	772.36	,	0.171797	,	136.241	,	Center
253.0923058	,	7	,	2470.5068	,	1376.926034	,	326.2571	,	9.94951	,	0.550439	,	109.994	,	3.0742	,	31.4242	,	33.5242	,	-0.0284887	,	-2.26189	,	57.1804	,	46.3816	,	3.72173	,	674.445	,	772.36	,	0.171797	,	136.241	,	Center
247.0275526	,	7	,	2470.5068	,	1376.926034	,	326.2571	,	9.94951	,	0.550439	,	109.994	,	3.0742	,	31.4242	,	33.5242	,	-0.0284887	,	-2.26189	,	57.1804	,	46.3816	,	3.72173	,	674.445	,	772.36	,	0.171797	,	136.241	,	Center
253.3955851	,	9	,	2479.0946	,	1358.851173	,	325.5398	,	10.0527	,	0.535946	,	105.111	,	3.0701	,	31.2507	,	33.3507	,	-0.0351086	,	-2.23649	,	61.1745	,	45.0726	,	3.85459	,	649.818	,	753.828	,	0.188092	,	137.789	,	Center
262.2844638	,	9	,	2479.0946	,	1358.851173	,	325.5398	,	10.0527	,	0.535946	,	105.111	,	3.0701	,	31.2507	,	33.3507	,	-0.0351086	,	-2.23649	,	61.1745	,	45.0726	,	3.85459	,	649.818	,	753.828	,	0.188092	,	137.789	,	Center
261.6408249	,	9	,	2479.0946	,	1358.851173	,	325.5398	,	10.0527	,	0.535946	,	105.111	,	3.0701	,	31.2507	,	33.3507	,	-0.0351086	,	-2.23649	,	61.1745	,	45.0726	,	3.85459	,	649.818	,	753.828	,	0.188092	,	137.789	,	Center
267.0353328	,	2	,	2496.3934	,	1364.820857	,	337.672	,	10.1754	,	0.532535	,	106.119	,	3.1289	,	31.968	,	34.068	,	-0.0369863	,	-2.27522	,	62.1953	,	63.0629	,	3.95923	,	669.895	,	798.131	,	0.184109	,	137.119	,	Edge
272.2546833	,	2	,	2496.3934	,	1364.820857	,	337.672	,	10.1754	,	0.532535	,	106.119	,	3.1289	,	31.968	,	34.068	,	-0.0369863	,	-2.27522	,	62.1953	,	63.0629	,	3.95923	,	669.895	,	798.131	,	0.184109	,	137.119	,	Edge
274.8441126	,	2	,	2496.3934	,	1364.820857	,	337.672	,	10.1754	,	0.532535	,	106.119	,	3.1289	,	31.968	,	34.068	,	-0.0369863	,	-2.27522	,	62.1953	,	63.0629	,	3.95923	,	669.895	,	798.131	,	0.184109	,	137.119	,	Edge
274.9158959	,	2	,	2496.3934	,	1364.820857	,	337.672	,	10.1754	,	0.532535	,	106.119	,	3.1289	,	31.968	,	34.068	,	-0.0369863	,	-2.27522	,	62.1953	,	63.0629	,	3.95923	,	669.895	,	798.131	,	0.184109	,	137.119	,	Edge
263.4008329	,	6	,	2466.1298	,	1362.748057	,	322.5484	,	10.2062	,	0.541844	,	103.812	,	3.1874	,	31.0981	,	33.1981	,	-0.0309909	,	-2.20792	,	58.8087	,	46.093	,	3.77119	,	660.362	,	746.709	,	0.202433	,	139.804	,	Center
261.8545372	,	6	,	2466.1298	,	1362.748057	,	322.5484	,	10.2062	,	0.541844	,	103.812	,	3.1874	,	31.0981	,	33.1981	,	-0.0309909	,	-2.20792	,	58.8087	,	46.093	,	3.77119	,	660.362	,	746.709	,	0.202433	,	139.804	,	Center
262.003209	,	6	,	2466.1298	,	1362.748057	,	322.5484	,	10.2062	,	0.541844	,	103.812	,	3.1874	,	31.0981	,	33.1981	,	-0.0309909	,	-2.20792	,	58.8087	,	46.093	,	3.77119	,	660.362	,	746.709	,	0.202433	,	139.804	,	Center
244.7593646	,	3	,	2433.1529	,	1367.652682	,	324.5739	,	10.0036	,	0.538955	,	107.921	,	2.9729	,	32.3131	,	34.4131	,	-0.0272527	,	-2.22355	,	55.2634	,	41.5824	,	3.86342	,	665.474	,	787.338	,	0.129265	,	134.44	,	Inner Center
249.2233771	,	3	,	2433.1529	,	1367.652682	,	324.5739	,	10.0036	,	0.538955	,	107.921	,	2.9729	,	32.3131	,	34.4131	,	-0.0272527	,	-2.22355	,	55.2634	,	41.5824	,	3.86342	,	665.474	,	787.338	,	0.129265	,	134.44	,	Inner Center
245.7378467	,	3	,	2433.1529	,	1367.652682	,	324.5739	,	10.0036	,	0.538955	,	107.921	,	2.9729	,	32.3131	,	34.4131	,	-0.0272527	,	-2.22355	,	55.2634	,	41.5824	,	3.86342	,	665.474	,	787.338	,	0.129265	,	134.44	,	Inner Center
272.3488172	,	10	,	2482.6202	,	1338.444441	,	332.1018	,	9.9672	,	0.529154	,	99.3131	,	3.2497	,	30.8023	,	32.9023	,	-0.0302183	,	-2.28776	,	65.5614	,	53.215	,	3.87116	,	665.057	,	742.59	,	0.175939	,	138.127	,	Middle
274.8685917	,	10	,	2482.6202	,	1338.444441	,	332.1018	,	9.9672	,	0.529154	,	99.3131	,	3.2497	,	30.8023	,	32.9023	,	-0.0302183	,	-2.28776	,	65.5614	,	53.215	,	3.87116	,	665.057	,	742.59	,	0.175939	,	138.127	,	Middle
273.0813649	,	10	,	2482.6202	,	1338.444441	,	332.1018	,	9.9672	,	0.529154	,	99.3131	,	3.2497	,	30.8023	,	32.9023	,	-0.0302183	,	-2.28776	,	65.5614	,	53.215	,	3.87116	,	665.057	,	742.59	,	0.175939	,	138.127	,	Middle
275.4495425	,	4	,	2490.3768	,	1352.309211	,	340.7249	,	10.0707	,	0.545787	,	100.696	,	3.2918	,	31.6024	,	33.7024	,	-0.0283736	,	-2.31495	,	66.7135	,	52.4901	,	3.87451	,	615.878	,	745.502	,	0.156332	,	137.021	,	Edge
272.8553166	,	4	,	2490.3768	,	1352.309211	,	340.7249	,	10.0707	,	0.545787	,	100.696	,	3.2918	,	31.6024	,	33.7024	,	-0.0283736	,	-2.31495	,	66.7135	,	52.4901	,	3.87451	,	615.878	,	745.502	,	0.156332	,	137.021	,	Edge
278.8448997	,	4	,	2490.3768	,	1352.309211	,	340.7249	,	10.0707	,	0.545787	,	100.696	,	3.2918	,	31.6024	,	33.7024	,	-0.0283736	,	-2.31495	,	66.7135	,	52.4901	,	3.87451	,	615.878	,	745.502	,	0.156332	,	137.021	,	Edge
265.710856	,	1	,	2500.4176	,	1394.446408	,	347.1452	,	10.0047	,	0.531482	,	103.879	,	3.3652	,	32.6514	,	34.7514	,	-0.030776	,	-2.28982	,	54.9916	,	56.8629	,	3.87855	,	708.91	,	805.413	,	0.186704	,	133.573	,	Edge
258.7488898	,	1	,	2500.4176	,	1394.446408	,	347.1452	,	10.0047	,	0.531482	,	103.879	,	3.3652	,	32.6514	,	34.7514	,	-0.030776	,	-2.28982	,	54.9916	,	56.8629	,	3.87855	,	708.91	,	805.413	,	0.186704	,	133.573	,	Edge
260.3883152	,	1	,	2500.4176	,	1394.446408	,	347.1452	,	10.0047	,	0.531482	,	103.879	,	3.3652	,	32.6514	,	34.7514	,	-0.030776	,	-2.28982	,	54.9916	,	56.8629	,	3.87855	,	708.91	,	805.413	,	0.186704	,	133.573	,	Edge
259.57152	,	1	,	2500.4176	,	1394.446408	,	347.1452	,	10.0047	,	0.531482	,	103.879	,	3.3652	,	32.6514	,	34.7514	,	-0.030776	,	-2.28982	,	54.9916	,	56.8629	,	3.87855	,	708.91	,	805.413	,	0.186704	,	133.573	,	Edge
257.6140045	,	1	,	2500.4176	,	1394.446408	,	347.1452	,	10.0047	,	0.531482	,	103.879	,	3.3652	,	32.6514	,	34.7514	,	-0.030776	,	-2.28982	,	54.9916	,	56.8629	,	3.87855	,	708.91	,	805.413	,	0.186704	,	133.573	,	Edge
264.9002003	,	1	,	2500.4176	,	1394.446408	,	347.1452	,	10.0047	,	0.531482	,	103.879	,	3.3652	,	32.6514	,	34.7514	,	-0.030776	,	-2.28982	,	54.9916	,	56.8629	,	3.87855	,	708.91	,	805.413	,	0.186704	,	133.573	,	Edge
249.2177566	,	12	,	2534.5407	,	1375.971885	,	359.3421	,	10.2869	,	0.522004	,	103.499	,	3.0785	,	32.3089	,	34.4089	,	-0.0318703	,	-2.29063	,	56.9318	,	53.2539	,	3.99763	,	683.953	,	712.467	,	0.203397	,	137.349	,	Middle
243.6004493	,	12	,	2534.5407	,	1375.971885	,	359.3421	,	10.2869	,	0.522004	,	103.499	,	3.0785	,	32.3089	,	34.4089	,	-0.0318703	,	-2.29063	,	56.9318	,	53.2539	,	3.99763	,	683.953	,	712.467	,	0.203397	,	137.349	,	Middle
240.062576	,	12	,	2534.5407	,	1375.971885	,	359.3421	,	10.2869	,	0.522004	,	103.499	,	3.0785	,	32.3089	,	34.4089	,	-0.0318703	,	-2.29063	,	56.9318	,	53.2539	,	3.99763	,	683.953	,	712.467	,	0.203397	,	137.349	,	Middle
242.9684871	,	12	,	2534.5407	,	1375.971885	,	359.3421	,	10.2869	,	0.522004	,	103.499	,	3.0785	,	32.3089	,	34.4089	,	-0.0318703	,	-2.29063	,	56.9318	,	53.2539	,	3.99763	,	683.953	,	712.467	,	0.203397	,	137.349	,	Middle
237.6024778	,	12	,	2534.5407	,	1375.971885	,	359.3421	,	10.2869	,	0.522004	,	103.499	,	3.0785	,	32.3089	,	34.4089	,	-0.0318703	,	-2.29063	,	56.9318	,	53.2539	,	3.99763	,	683.953	,	712.467	,	0.203397	,	137.349	,	Middle
246.2402482	,	12	,	2534.5407	,	1375.971885	,	359.3421	,	10.2869	,	0.522004	,	103.499	,	3.0785	,	32.3089	,	34.4089	,	-0.0318703	,	-2.29063	,	56.9318	,	53.2539	,	3.99763	,	683.953	,	712.467	,	0.203397	,	137.349	,	Middle
245.4827707	,	6	,	2479.05	,	1388.616971	,	333.8806	,	10.2558	,	0.547836	,	105.396	,	3	,	32.2396	,	34.3396	,	-0.0280384	,	-2.28449	,	52.0716	,	42.4098	,	3.77404	,	681.121	,	718.152	,	0.19457	,	137.217	,	Center
246.1211824	,	6	,	2479.05	,	1388.616971	,	333.8806	,	10.2558	,	0.547836	,	105.396	,	3	,	32.2396	,	34.3396	,	-0.0280384	,	-2.28449	,	52.0716	,	42.4098	,	3.77404	,	681.121	,	718.152	,	0.19457	,	137.217	,	Center
245.634422	,	6	,	2479.05	,	1388.616971	,	333.8806	,	10.2558	,	0.547836	,	105.396	,	3	,	32.2396	,	34.3396	,	-0.0280384	,	-2.28449	,	52.0716	,	42.4098	,	3.77404	,	681.121	,	718.152	,	0.19457	,	137.217	,	Center
229.8463752	,	6	,	2479.05	,	1388.616971	,	333.8806	,	10.2558	,	0.547836	,	105.396	,	3	,	32.2396	,	34.3396	,	-0.0280384	,	-2.28449	,	52.0716	,	42.4098	,	3.77404	,	681.121	,	718.152	,	0.19457	,	137.217	,	Center
231.5801712	,	6	,	2479.05	,	1388.616971	,	333.8806	,	10.2558	,	0.547836	,	105.396	,	3	,	32.2396	,	34.3396	,	-0.0280384	,	-2.28449	,	52.0716	,	42.4098	,	3.77404	,	681.121	,	718.152	,	0.19457	,	137.217	,	Center
231.416866	,	6	,	2479.05	,	1388.616971	,	333.8806	,	10.2558	,	0.547836	,	105.396	,	3	,	32.2396	,	34.3396	,	-0.0280384	,	-2.28449	,	52.0716	,	42.4098	,	3.77404	,	681.121	,	718.152	,	0.19457	,	137.217	,	Center
252.8796523	,	2	,	2513.7584	,	1357.953996	,	352.1004	,	10.1349	,	0.516847	,	101.743	,	2.9946	,	32.3971	,	34.4971	,	-0.0316432	,	-2.32508	,	55.2893	,	62.4256	,	3.97339	,	678.831	,	721.699	,	0.15931	,	135.567	,	Edge
245.8736559	,	2	,	2513.7584	,	1357.953996	,	352.1004	,	10.1349	,	0.516847	,	101.743	,	2.9946	,	32.3971	,	34.4971	,	-0.0316432	,	-2.32508	,	55.2893	,	62.4256	,	3.97339	,	678.831	,	721.699	,	0.15931	,	135.567	,	Edge
251.1505878	,	2	,	2513.7584	,	1357.953996	,	352.1004	,	10.1349	,	0.516847	,	101.743	,	2.9946	,	32.3971	,	34.4971	,	-0.0316432	,	-2.32508	,	55.2893	,	62.4256	,	3.97339	,	678.831	,	721.699	,	0.15931	,	135.567	,	Edge
244.694093	,	2	,	2513.7584	,	1357.953996	,	352.1004	,	10.1349	,	0.516847	,	101.743	,	2.9946	,	32.3971	,	34.4971	,	-0.0316432	,	-2.32508	,	55.2893	,	62.4256	,	3.97339	,	678.831	,	721.699	,	0.15931	,	135.567	,	Edge
245.2381355	,	2	,	2513.7584	,	1357.953996	,	352.1004	,	10.1349	,	0.516847	,	101.743	,	2.9946	,	32.3971	,	34.4971	,	-0.0316432	,	-2.32508	,	55.2893	,	62.4256	,	3.97339	,	678.831	,	721.699	,	0.15931	,	135.567	,	Edge
246.0774941	,	2	,	2513.7584	,	1357.953996	,	352.1004	,	10.1349	,	0.516847	,	101.743	,	2.9946	,	32.3971	,	34.4971	,	-0.0316432	,	-2.32508	,	55.2893	,	62.4256	,	3.97339	,	678.831	,	721.699	,	0.15931	,	135.567	,	Edge
241.9096082	,	2	,	2513.7584	,	1357.953996	,	352.1004	,	10.1349	,	0.516847	,	101.743	,	2.9946	,	32.3971	,	34.4971	,	-0.0316432	,	-2.32508	,	55.2893	,	62.4256	,	3.97339	,	678.831	,	721.699	,	0.15931	,	135.567	,	Edge
262.4694263	,	4	,	2505.7189	,	1360.730304	,	346.4357	,	10.0245	,	0.501854	,	101.351	,	3.2494	,	32.4915	,	34.5915	,	-0.0272943	,	-2.29714	,	64.585	,	49.1838	,	3.90498	,	670.57	,	663.515	,	0.19095	,	134.19	,	Edge
248.3379071	,	4	,	2505.7189	,	1360.730304	,	346.4357	,	10.0245	,	0.501854	,	101.351	,	3.2494	,	32.4915	,	34.5915	,	-0.0272943	,	-2.29714	,	64.585	,	49.1838	,	3.90498	,	670.57	,	663.515	,	0.19095	,	134.19	,	Edge
243.279214	,	4	,	2505.7189	,	1360.730304	,	346.4357	,	10.0245	,	0.501854	,	101.351	,	3.2494	,	32.4915	,	34.5915	,	-0.0272943	,	-2.29714	,	64.585	,	49.1838	,	3.90498	,	670.57	,	663.515	,	0.19095	,	134.19	,	Edge
250.1889713	,	4	,	2505.7189	,	1360.730304	,	346.4357	,	10.0245	,	0.501854	,	101.351	,	3.2494	,	32.4915	,	34.5915	,	-0.0272943	,	-2.29714	,	64.585	,	49.1838	,	3.90498	,	670.57	,	663.515	,	0.19095	,	134.19	,	Edge
260.9341044	,	5	,	2491.7474	,	1381.27574	,	348.4457	,	9.92358	,	0.526514	,	106.587	,	3.1506	,	32.0416	,	34.1416	,	-0.0294151	,	-2.35413	,	55.077	,	51.1472	,	3.87862	,	667.647	,	718.265	,	0.197653	,	134.325	,	Edge
