ID,Age,Experience,Income,Family,CCAvg,Education,Mortgage,CDAccount,PLoan
3031,50,26,110,3,1.8,2,0,No,No
3032,51,25,29,1,1.4,3,102,No,No
3033,47,22,19,1,0.4,3,0,No,No
3034,43,19,130,2,4.7,3,221,No,Yes
3035,46,21,38,1,2.4,1,130,No,No
3036,50,24,31,1,0.3,3,0,No,No
3037,33,9,14,4,0.7,2,105,No,No
3038,27,2,158,3,0.4,2,0,Yes,Yes
3039,34,8,39,4,0.2,1,115,No,No
3040,34,9,141,2,4.9,3,0,No,Yes
3041,28,2,33,3,1.0,1,167,No,No
3042,29,5,92,2,0.6,1,0,No,No
3043,52,26,78,3,3.0,2,0,No,No
3044,47,22,42,3,2.7,2,0,No,No
3045,41,16,15,2,0.3,2,83,No,No
3046,58,32,48,1,2.8,2,0,No,No
3047,37,12,63,3,2.3,1,0,No,No
3048,57,33,149,1,4.7,1,0,No,No
3049,63,39,49,1,0.8,1,103,No,No
3050,60,35,125,2,3.9,1,0,No,No
3051,50,25,58,1,1.3,2,0,No,No
3052,60,35,48,3,1.5,1,0,No,No
3053,54,30,75,2,3.2,3,0,No,No
3054,28,4,114,2,0.2,1,0,No,No
3055,45,21,134,4,5.5,2,0,Yes,Yes
3056,28,2,111,4,2.3,3,0,No,No
3057,54,29,62,4,3.8,2,149,No,No
3058,42,18,45,1,0.7,1,0,No,No
3059,30,4,113,2,0.2,1,0,No,No
3060,61,36,128,1,2.6,1,0,No,No
3061,64,38,168,4,5.7,3,0,No,Yes
3062,38,13,81,1,4.0,3,206,No,No
3063,39,14,75,1,0.1,2,297,No,No
3064,54,29,21,4,0.1,3,0,No,No
3065,59,33,83,3,4.4,1,0,No,No
3066,39,15,121,1,3.5,1,368,No,No
3067,63,33,40,4,1.67,3,0,No,No
3068,31,5,101,1,2.9,3,170,No,No
3069,56,26,90,2,4.5,3,0,No,No
3070,47,20,68,1,2.67,2,0,No,No
3071,28,3,74,2,1.8,2,221,No,No
3072,32,8,74,4,0.1,2,257,No,No
3073,54,30,51,2,3.2,3,0,No,No
3074,29,5,149,1,1.5,1,0,No,No
3075,39,15,31,1,1.4,3,88,No,No
3076,26,0,85,2,1.6,3,0,No,No
3077,29,-1,62,2,1.75,3,0,No,No
3078,46,21,44,1,0.3,1,110,No,No
3079,38,13,63,3,0.5,3,190,Yes,No
3080,55,31,23,2,0.3,1,0,No,No
3081,48,22,40,3,2.2,2,87,No,No
3082,36,10,78,2,4.5,3,204,No,No
3083,39,13,40,3,0.9,3,129,No,No
3084,40,16,78,4,2.4,1,0,Yes,No
3085,26,0,129,3,0.7,2,0,No,Yes
3086,55,29,71,3,0.3,2,0,No,No
3087,61,35,23,3,0.3,3,0,No,No
3088,57,33,15,2,0.3,1,0,No,No
3089,56,31,28,1,1.3,1,138,No,No
3090,31,5,23,3,1.0,1,95,No,No
3091,61,31,19,1,1.5,3,0,No,No
3092,58,32,42,3,1.4,3,158,No,No
3093,43,18,113,2,0.4,1,325,No,No
3094,29,5,34,4,0.4,2,0,No,No
3095,50,23,19,1,0.5,2,104,No,No
3096,49,25,43,1,1.6,2,0,No,No
3097,43,18,179,3,1.2,1,0,Yes,Yes
3098,58,32,44,3,2.2,3,0,No,No
3099,41,16,21,2,0.1,2,0,No,No
3100,65,40,115,1,2.5,1,174,No,No
3101,52,27,81,4,3.8,2,0,No,No
3102,55,31,91,2,2.8,1,0,No,No
3103,49,25,30,4,0.9,2,0,No,No
3104,52,22,55,3,1.4,3,0,No,No
3105,56,31,48,2,2.1,3,0,No,No
3106,30,4,23,4,0.3,2,121,No,No
3107,36,10,21,3,0.1,2,0,No,No
3108,41,17,55,2,1.7,1,0,No,No
3109,42,15,21,3,1.0,2,0,No,No
3110,60,34,40,3,2.2,3,0,No,No
3111,44,20,30,4,0.3,1,0,No,No
3112,34,9,78,3,0.6,2,0,No,No
3113,56,32,65,2,3.2,3,0,No,No
3114,31,5,50,4,2.1,3,209,No,No
3115,29,4,55,4,2.0,2,0,No,No
3116,31,5,111,2,0.2,1,0,No,No
3117,36,10,21,3,0.1,2,0,No,No
3118,42,16,65,3,0.5,3,256,No,No
3119,64,39,114,1,0.8,3,0,No,No
3120,61,36,54,3,0.9,3,179,No,No
3121,35,11,75,2,1.7,2,0,No,No
3122,28,2,13,4,0.4,1,0,No,No
3123,38,14,54,2,0.6,3,218,No,No
3124,44,17,22,3,1.0,2,126,No,No
3125,45,20,198,2,2.8,1,0,No,No
3126,46,20,18,1,0.2,1,0,No,No
3127,57,32,74,4,0.7,1,0,No,No
3128,40,14,61,4,0.2,3,0,No,No
3129,38,12,64,2,1.8,1,0,No,No
3130,39,14,10,2,0.3,2,0,No,No
3131,23,-2,82,2,1.8,2,0,No,No
3132,47,22,61,3,2.7,2,168,No,No
3133,32,7,83,2,2.5,1,148,No,No
3134,30,5,73,3,2.6,3,0,No,No
3135,54,30,22,2,0.4,1,89,No,No
3136,25,0,91,2,1.8,2,321,No,No
3137,60,34,65,3,2.2,3,94,Yes,No
3138,61,36,13,3,0.5,1,0,No,No
3139,36,11,103,1,4.6,1,255,No,No
3140,52,26,95,1,0.3,1,0,No,No
3141,33,7,31,4,1.0,1,0,No,No
3142,57,31,131,3,0.6,1,0,No,Yes
3143,34,8,175,4,1.1,3,0,Yes,Yes
3144,50,24,38,4,0.1,1,0,No,No
3145,43,18,104,3,1.0,1,0,No,No
3146,34,10,114,3,3.3,3,0,No,Yes
3147,26,1,38,4,1.7,2,0,No,No
3148,26,0,30,4,1.3,3,0,No,No
3149,48,22,19,2,0.1,3,106,No,No
3150,49,25,25,4,1.0,1,0,No,No
3151,47,22,124,4,5.0,3,0,No,Yes
3152,43,19,20,3,0.5,1,0,No,No
3153,40,15,83,1,1.0,3,0,No,No
3154,31,5,18,4,0.3,2,0,No,No
3155,27,1,99,1,3.0,3,149,No,Yes
3156,55,29,62,3,0.3,2,0,No,No
3157,54,30,24,1,0.1,2,0,No,No
3158,23,-1,13,4,1.0,1,84,No,No
3159,54,28,64,2,0.8,3,0,No,No
3160,57,33,62,3,2.67,1,240,No,No
3161,41,15,158,1,4.7,2,0,Yes,Yes
3162,28,4,88,1,5.4,1,0,No,No
3163,33,7,28,4,0.8,1,0,No,No
3164,51,27,52,2,1.0,3,0,No,No
3165,28,4,82,4,0.0,1,0,No,No
3166,63,37,140,2,6.9,1,97,No,No
3167,29,4,80,1,0.8,2,0,No,No
3168,62,38,58,4,1.2,2,228,No,No
3169,51,25,180,1,1.7,1,0,No,No
3170,52,28,55,1,1.6,2,227,No,No
3171,43,16,65,3,2.67,2,100,No,No
3172,39,12,62,3,2.33,2,0,No,No
3173,35,9,23,4,0.3,1,0,No,No
3174,34,10,35,1,1.7,1,0,No,No
3175,49,24,35,4,0.2,2,0,No,No
3176,43,18,74,4,0.4,1,0,No,No
3177,48,24,14,3,0.4,1,0,No,No
3178,30,4,83,2,1.5,3,199,No,No
3179,46,21,71,4,1.9,3,0,No,No
3180,43,17,53,2,0.7,1,130,No,No
3181,27,3,103,2,0.6,1,84,No,No
3182,39,15,109,1,1.7,1,0,No,No
3183,58,33,60,2,1.9,2,94,No,No
3184,44,17,12,3,0.67,2,0,No,No
3185,39,15,141,2,8.0,1,0,No,No
3186,35,10,128,1,3.8,1,0,No,No
3187,41,16,98,3,1.0,1,296,No,No
3188,43,18,41,1,0.5,3,0,No,No
3189,55,25,90,2,4.5,3,0,No,No
3190,32,6,31,1,0.3,1,0,No,No
3191,56,26,74,1,3.0,3,0,No,No
3192,30,5,83,4,1.8,3,0,No,No
3193,65,39,35,1,0.5,3,0,No,No
3194,31,7,140,1,4.0,1,0,No,No
3195,41,15,65,3,0.5,3,0,No,No
3196,55,29,35,3,1.4,1,0,No,No
3197,37,7,73,4,1.8,3,0,No,No
3198,34,10,29,1,1.5,2,0,No,No
3199,34,9,55,4,2.0,2,147,No,No
3200,33,9,20,4,0.7,2,0,No,No
3201,48,23,70,1,2.8,2,0,No,No
3202,28,3,81,4,0.2,1,0,No,No
3203,30,4,25,2,0.3,1,0,No,No
3204,44,20,119,2,7.5,1,239,No,No
3205,61,35,49,4,1.7,2,185,No,No
3206,59,33,38,1,1.4,1,0,No,No
3207,33,7,80,2,1.5,3,0,No,No
3208,56,32,84,1,4.3,1,0,No,No
3209,53,29,61,4,1.6,2,0,No,No
3210,42,16,173,2,1.5,2,373,Yes,Yes
3211,43,19,60,2,2.5,1,0,No,No
3212,35,9,83,2,4.5,3,0,No,No
3213,61,35,59,1,2.8,2,0,No,No
3214,39,9,32,3,2.0,3,116,No,No
3215,61,37,33,3,0.1,3,0,No,No
3216,40,15,19,4,0.2,3,0,No,No
3217,34,8,14,4,0.3,1,0,No,No
3218,65,39,94,4,4.1,1,120,Yes,Yes
3219,40,16,154,2,6.1,1,325,No,No
3220,39,15,33,1,2.0,2,0,No,No
3221,61,35,28,2,0.2,3,135,No,No
3222,40,16,44,1,1.8,1,0,No,No
3223,49,23,81,2,0.8,3,0,No,No
3224,43,18,29,1,0.5,3,0,No,No
3225,45,21,58,3,0.3,3,0,No,No
3226,52,28,38,4,0.9,2,0,No,No
3227,32,8,82,3,1.5,1,0,No,No
3228,31,7,18,1,0.4,3,0,No,No
3229,27,2,45,2,1.7,2,0,No,No
3230,33,9,64,4,3.4,1,0,No,No
3231,65,40,48,3,2.4,1,0,No,No
3232,62,37,24,1,0.3,3,0,No,No
3233,55,25,65,4,2.0,3,0,No,No
3234,46,20,111,1,0.0,1,329,No,No
3235,37,12,114,3,0.6,2,0,No,No
3236,60,35,39,2,1.6,3,0,No,No
3237,44,14,19,1,0.75,3,0,No,No
3238,35,9,22,3,0.1,2,0,Yes,No
3239,52,28,49,4,1.1,2,0,No,No
3240,30,4,40,1,0.3,1,0,No,No
3241,62,36,63,1,1.6,1,118,No,No
3242,41,15,55,1,2.8,1,0,No,No
3243,38,14,33,1,2.0,2,0,No,No
3244,52,26,31,4,1.5,3,0,No,No
3245,48,24,24,4,0.2,1,0,No,No
3246,47,22,81,4,3.6,3,0,No,No
3247,41,17,81,1,0.8,2,223,No,No
3248,44,20,113,2,3.3,1,0,No,No
3249,31,6,92,2,3.3,1,0,No,No
3250,50,25,81,1,1.2,1,0,No,No
3251,36,11,101,3,1.2,3,0,No,No
3252,52,26,78,3,3.0,2,0,No,No
3253,62,38,78,2,0.0,3,0,No,No
3254,55,30,35,1,1.5,2,118,No,No
3255,61,37,9,2,0.3,3,0,No,No
3256,34,7,82,4,2.0,2,0,No,No
3257,34,9,41,1,2.5,3,0,No,No
3258,59,35,84,1,1.8,3,0,No,No
3259,41,17,42,4,2.2,2,185,No,No
3260,33,8,54,3,2.3,1,0,No,No
3261,55,30,84,2,0.0,3,0,No,No
3262,64,40,131,1,3.8,1,0,No,No
3263,44,19,85,2,3.8,3,0,No,No
3264,32,8,84,4,3.4,1,0,No,No
3265,67,41,114,4,2.4,3,0,No,No
3266,40,14,61,3,0.5,3,0,No,No
3267,57,31,39,1,2.2,3,0,No,No
3268,59,35,21,2,1.0,1,120,No,No
3269,43,17,111,4,5.4,3,0,No,Yes
3270,58,34,68,2,2.8,1,113,No,No
3271,50,23,179,4,3.6,2,0,No,Yes
3272,52,27,93,4,4.1,2,0,No,Yes
3273,35,9,85,2,1.8,1,0,No,No
3274,40,15,180,1,4.1,1,0,No,No
3275,31,5,110,2,1.5,3,0,No,No
3276,32,8,65,1,1.2,1,268,No,No
3277,55,31,159,1,3.9,3,0,No,Yes
3278,43,19,81,2,3.2,1,0,No,No
3279,31,6,132,1,3.8,1,0,No,No
3280,26,-1,44,1,2.0,2,0,No,No
3281,58,33,98,1,2.6,1,0,No,No
3282,51,25,62,2,1.5,2,0,No,No
3283,45,21,91,1,4.7,1,0,No,No
3284,56,30,29,4,0.7,2,87,No,No
3285,25,-1,101,4,2.1,3,0,No,No
3286,38,13,65,3,0.7,2,0,No,No
3287,62,36,58,1,2.8,2,0,No,No
3288,39,13,32,2,0.8,3,0,No,No
3289,56,30,140,4,0.5,1,292,No,Yes
3290,50,25,44,1,0.3,1,187,No,No
3291,52,27,113,1,0.1,3,0,No,No
3292,53,28,38,1,1.3,2,0,No,No
3293,25,-1,13,4,0.4,1,0,No,No
3294,44,20,62,2,2.5,1,0,No,No
3295,42,12,29,3,2.0,3,0,No,No
3296,42,16,141,3,4.0,2,0,No,Yes
3297,63,37,132,1,4.4,2,0,No,Yes
3298,57,32,23,1,0.3,3,0,No,No
3299,56,32,11,2,0.3,1,89,No,No
3300,60,34,90,4,1.9,2,0,No,No
3301,62,38,43,1,1.9,2,0,No,No
3302,48,22,59,4,2.6,1,0,No,No
3303,37,11,28,2,0.8,3,0,No,No
3304,55,29,28,2,0.7,2,82,No,No
3305,42,17,108,3,1.0,1,383,No,No
3306,39,13,78,1,2.8,3,0,No,No
3307,47,22,65,1,2.4,1,0,No,No
3308,34,10,25,4,1.0,1,0,No,No
3309,48,23,108,2,3.8,3,0,No,No
3310,52,27,43,4,0.2,2,0,No,No
3311,53,29,95,4,1.0,2,0,No,No
3312,49,25,24,1,0.3,1,0,No,No
3313,47,22,190,2,8.8,1,0,No,No
3314,48,24,24,1,0.9,3,0,No,No
3315,38,13,41,4,1.7,1,0,No,No
3316,48,22,80,3,1.1,1,0,No,No
3317,56,26,63,3,2.0,3,0,No,No
3318,65,41,79,3,2.0,3,0,No,No
3319,46,20,105,4,3.2,1,0,No,Yes
3320,60,35,153,3,2.0,3,0,No,Yes
3321,50,25,114,1,0.6,1,0,No,No
3322,41,15,120,1,5.2,1,0,No,No
3323,41,16,104,1,4.0,3,0,Yes,No
3324,60,35,20,1,1.3,1,0,No,No
3325,57,31,41,1,1.4,1,0,No,No
3326,48,23,35,2,1.3,1,0,No,No
3327,53,27,174,1,2.9,2,0,No,Yes
3328,42,18,164,1,1.3,3,0,Yes,Yes
3329,45,20,22,1,0.1,1,0,No,No
3330,35,10,132,1,3.8,1,82,No,No
3331,34,9,32,4,1.1,3,0,No,No
3332,67,42,21,3,0.1,3,0,No,No
3333,36,9,49,2,1.67,2,0,No,No
3334,37,13,79,4,0.1,2,280,No,No
3335,40,14,30,2,0.8,3,86,No,No
3336,35,10,118,2,7.8,1,358,No,No
3337,60,34,11,4,0.7,3,0,No,No
3338,59,29,61,3,2.0,3,0,No,No
3339,35,9,43,4,1.2,2,0,No,No
3340,27,1,141,4,5.1,3,354,No,Yes
3341,29,3,54,4,1.8,3,0,No,No
3342,35,9,33,2,0.3,1,0,No,No
3343,38,13,84,3,1.2,3,121,No,No
3344,62,37,125,1,1.0,3,0,No,Yes
3345,43,19,110,1,3.4,1,0,No,No
3346,35,11,14,4,1.0,1,0,Yes,No
3347,41,15,65,2,2.8,1,0,No,No
3348,65,41,78,3,2.0,3,0,Yes,No
3349,61,35,18,3,0.3,3,0,No,No
3350,55,25,95,2,4.5,3,275,No,No
3351,28,3,95,2,1.8,2,0,No,No
3352,52,26,191,1,1.7,1,0,No,No
3353,34,4,19,1,0.67,3,83,No,No
3354,49,23,19,4,0.6,3,0,No,No
3355,42,18,39,1,0.3,3,0,No,No
3356,49,23,93,1,2.4,1,0,No,No
3357,49,23,115,3,4.6,3,0,No,Yes
3358,32,6,112,1,2.7,2,408,Yes,No
3359,59,35,40,4,0.4,1,0,No,No
3360,43,19,45,3,0.6,2,0,No,No
3361,48,24,133,1,5.0,1,0,No,No
3362,31,5,85,3,1.6,1,87,No,No
3363,30,4,18,2,0.3,2,0,No,No
3364,58,34,54,4,1.3,2,0,No,No
3365,41,15,41,2,2.4,2,105,No,No
3366,38,8,21,1,0.67,3,0,No,No
3367,33,9,152,1,6.0,1,0,No,No
3368,51,27,53,1,1.6,2,0,No,No
3369,45,18,163,3,5.33,2,0,Yes,Yes
3370,34,10,84,4,0.1,2,0,No,No
3371,39,13,59,3,0.9,3,199,No,No
3372,44,18,33,3,0.5,2,0,No,No
3373,55,29,81,4,4.9,1,209,No,No
3374,28,2,182,3,7.2,2,442,Yes,Yes
3375,57,31,61,1,2.2,3,0,No,No
3376,43,18,88,4,1.1,2,0,No,No
3377,46,21,170,2,2.8,1,0,No,No
3378,35,10,83,4,0.7,3,315,No,No
3379,25,0,44,4,0.6,2,0,No,No
3380,65,41,83,3,2.0,3,0,No,No
3381,64,38,21,1,0.8,2,76,No,No
3382,39,15,143,1,3.5,1,0,No,No
3383,62,36,103,2,2.8,1,0,Yes,No
3384,46,22,135,3,4.1,1,213,No,Yes
3385,36,11,162,1,8.6,1,153,No,No
3386,42,17,73,4,0.4,1,0,No,No
3387,35,10,142,4,0.8,3,0,No,Yes
3388,63,37,25,2,0.2,3,0,No,No
3389,45,21,115,2,3.3,1,85,No,No
3390,27,3,88,3,0.8,1,238,No,No
3391,29,3,73,3,0.3,3,0,No,No
3392,55,29,94,1,0.8,3,221,No,No
3393,32,7,58,1,1.0,1,0,No,No
3394,37,11,81,3,0.9,2,0,No,No
3395,25,-1,113,4,2.1,3,0,No,No
3396,41,16,35,2,1.4,2,135,No,No
3397,52,28,65,1,0.0,1,0,No,No
3398,31,6,170,2,6.7,1,137,No,No
3399,40,14,62,2,2.4,2,0,No,No
3400,54,29,54,2,2.1,3,97,No,No
3401,48,22,39,1,1.2,2,0,No,No
3402,39,15,28,1,1.4,3,118,No,No
3403,64,40,95,2,0.0,3,0,No,No
3404,54,29,82,3,3.7,2,0,No,Yes
3405,39,14,21,1,0.6,3,101,No,No
3406,55,30,50,2,2.1,3,0,No,No
3407,42,12,34,3,2.0,3,0,No,No
3408,58,32,19,4,0.7,3,0,No,No
3409,45,21,71,4,1.9,1,0,No,No
3410,29,5,113,2,2.0,2,84,No,No
3411,36,11,9,4,0.2,3,0,No,No
3412,63,37,118,1,2.0,1,427,No,No
3413,55,29,79,4,4.9,1,0,No,No
3414,54,24,72,3,1.4,3,0,No,No
3415,61,36,18,1,1.3,1,0,No,No
3416,36,12,93,2,2.2,1,0,No,No
3417,61,37,62,1,0.0,2,244,No,No
3418,39,12,23,3,1.0,2,0,No,No
3419,57,31,40,3,1.4,3,0,Yes,No
3420,35,10,34,4,1.7,1,87,No,No
3421,66,41,114,1,0.8,3,0,No,No
3422,49,23,125,1,2.4,1,0,No,No
3423,48,23,41,1,1.4,3,0,No,No
3424,61,35,38,2,1.0,3,0,No,No
3425,44,19,45,4,0.0,2,0,No,No
3426,23,-1,12,4,1.0,1,90,No,No
3427,31,5,115,2,1.5,3,189,No,No
3428,39,15,175,2,8.0,1,0,No,No
3429,45,21,24,1,0.9,3,0,No,No
3430,39,14,28,2,1.4,2,108,No,No
3431,64,38,32,2,0.3,1,0,No,No
3432,64,38,63,2,1.7,3,184,No,No
3433,47,23,32,1,1.0,1,0,No,No
3434,34,9,60,4,1.3,1,0,No,No
3435,56,31,53,2,1.6,3,78,No,No
3436,33,8,58,4,1.3,1,0,No,No
3437,56,29,42,4,2.5,2,0,No,No
3438,57,31,39,4,0.7,2,0,No,No
3439,43,17,72,1,2.8,1,271,No,No
3440,43,17,80,3,0.1,1,0,Yes,No
3441,26,1,39,4,0.6,2,0,No,No
3442,64,40,18,2,0.3,3,0,Yes,No
3443,43,18,30,1,0.5,3,0,No,No
3444,44,18,54,1,2.8,1,202,No,No
3445,60,35,128,1,0.9,1,0,No,No
3446,37,13,38,1,1.5,2,116,No,No
3447,56,32,120,1,7.4,1,186,No,No
3448,54,29,25,4,0.1,3,109,No,No
3449,43,18,85,4,1.9,3,110,No,No
3450,57,32,135,3,4.8,2,0,Yes,Yes
3451,29,4,14,4,0.5,3,0,No,No
3452,54,30,70,1,1.6,3,251,No,No
3453,61,37,23,3,0.4,2,0,No,No
3454,29,3,31,4,0.3,2,0,No,No
3455,47,21,132,1,0.3,1,0,No,No
3456,43,19,28,3,0.5,1,0,No,No
3457,46,22,125,2,4.7,3,0,No,Yes
3458,55,31,91,2,2.8,1,0,No,No
3459,48,23,191,2,2.8,1,231,No,No
3460,26,1,88,2,1.8,2,0,No,No
3461,63,37,84,4,2.4,3,0,No,No
3462,57,27,64,3,2.0,3,142,No,No
3463,58,33,28,2,0.5,2,146,No,No
3464,28,3,149,1,0.8,1,0,No,No
3465,61,37,172,4,4.25,1,0,Yes,Yes
3466,65,41,42,1,1.9,2,0,No,No
3467,33,6,53,2,1.0,2,96,No,No
3468,63,37,149,2,0.2,3,364,No,Yes
3469,43,19,113,2,1.8,2,0,No,No
3470,26,2,79,2,2.5,1,0,No,No
3471,57,31,175,2,0.5,1,429,No,No
3472,50,25,38,1,1.4,3,0,No,No
3473,54,27,120,4,3.0,2,431,No,Yes
3474,59,34,52,4,0.7,1,0,No,No
3475,49,24,42,2,0.7,2,0,No,No
3476,54,30,13,1,0.3,1,0,No,No
3477,65,39,141,2,6.9,1,0,No,No
3478,34,10,131,2,4.33,1,156,No,No
3479,31,6,133,1,1.5,3,0,No,Yes
3480,31,6,64,2,2.5,1,0,No,No
3481,64,39,49,2,1.5,1,0,No,No
3482,52,26,34,1,0.3,3,0,No,No
3483,57,33,91,1,4.3,1,81,No,No
3484,60,36,195,1,4.7,1,0,No,No
3485,45,18,53,3,2.5,2,112,No,No
3486,39,13,39,2,0.8,3,0,No,No
3487,25,1,20,4,1.0,1,0,No,No
3488,29,4,104,4,1.8,3,0,No,No
3489,40,15,51,2,1.1,2,131,No,No
3490,36,12,154,3,6.4,1,0,No,Yes
3491,33,9,38,1,1.33,1,115,No,No
3492,51,27,12,2,0.4,1,0,No,No
3493,35,9,28,1,0.6,3,0,No,No
3494,54,28,33,2,0.4,3,0,No,No
3495,29,2,31,4,1.5,2,0,No,No
3496,32,8,44,1,1.8,2,192,No,No
3497,37,13,49,4,2.0,3,192,No,No
3498,55,31,134,2,0.3,1,0,No,No
3499,30,6,182,4,0.8,3,94,No,Yes
3500,49,23,114,1,0.3,1,286,No,No
3501,51,26,90,1,2.8,2,0,No,No
3502,65,39,105,4,1.7,3,0,No,No
3503,32,8,58,3,2.0,1,90,No,No
3504,29,3,53,4,2.1,3,0,No,No
3505,46,20,15,4,0.6,3,0,No,No
3506,64,39,103,1,0.8,3,0,No,No
3507,27,1,58,4,1.8,2,154,Yes,No
3508,50,23,83,1,2.67,2,0,Yes,No
3509,33,9,125,1,4.3,3,0,No,Yes
3510,38,12,61,3,0.9,3,0,No,No
3511,38,11,69,3,2.33,2,0,No,No
3512,37,11,89,1,1.5,3,0,No,No
3513,46,20,70,4,2.9,1,0,No,No
3514,31,4,39,2,1.0,2,0,No,No
3515,35,9,41,4,1.2,2,0,No,No
3516,50,26,148,2,0.4,1,508,No,No
3517,45,21,38,3,0.6,2,148,No,No
3518,30,6,95,1,3.9,3,146,No,Yes
3519,60,36,129,2,6.0,1,0,No,No
3520,31,5,84,4,1.8,2,0,No,No
3521,60,35,29,3,1.3,2,0,No,No
3522,36,10,30,2,0.8,3,0,No,No
3523,64,40,90,2,0.0,3,134,No,No
3524,29,4,150,1,0.8,1,0,No,No
3525,58,33,15,4,0.9,2,0,No,No
3526,59,34,13,4,0.9,2,0,No,No
3527,58,33,9,2,0.2,3,0,No,No
3528,35,10,24,4,1.1,3,0,No,No
3529,43,17,41,3,2.2,2,0,No,No
3530,33,7,25,4,1.0,1,0,No,No
3531,54,28,49,4,2.8,2,0,No,No
3532,38,12,58,3,0.9,3,128,No,No
3533,38,12,141,2,0.0,1,0,No,No
3534,57,32,50,4,2.1,1,211,No,No
3535,34,10,61,3,2.0,1,0,No,No
3536,52,27,65,1,1.2,1,0,No,No
3537,50,24,112,1,0.3,1,229,No,No
3538,60,34,19,3,0.3,3,0,No,No
3539,26,0,23,1,0.1,2,0,No,No
3540,56,30,60,1,2.2,3,0,No,No
3541,39,15,30,4,0.3,1,0,No,No
3542,45,20,144,4,5.4,1,210,No,Yes
3543,30,5,118,4,3.0,3,0,No,Yes
3544,37,11,194,2,0.0,1,0,No,No
3545,45,19,109,3,1.1,1,0,No,No
3546,48,22,174,1,2.4,1,0,No,No
3547,65,40,34,1,1.1,3,119,No,No
3548,46,20,84,3,0.7,2,0,No,No
3549,40,16,41,1,2.0,2,0,No,No
3550,33,7,92,3,1.6,1,0,No,No
3551,40,10,19,1,0.75,3,116,No,No
3552,60,35,55,3,0.5,2,172,No,No
3553,51,27,22,4,0.5,2,0,No,No
3554,41,16,155,1,7.0,1,0,No,No
3555,37,13,72,4,2.0,3,0,No,No
3556,35,9,81,1,2.7,2,0,No,No
3557,35,11,30,1,1.7,1,0,No,No
3558,46,20,54,4,2.9,1,189,No,No
3559,60,34,60,3,2.5,1,0,No,No
3560,51,25,68,1,1.5,2,0,No,No
3561,31,5,65,4,2.2,2,126,No,No
3562,30,6,31,3,1.0,2,142,No,No
3563,32,8,169,1,6.5,3,272,Yes,Yes
3564,53,27,139,1,0.9,3,0,No,Yes
3565,33,7,29,1,0.6,3,0,No,No
3566,40,15,43,2,1.1,2,0,No,No
3567,57,33,80,2,2.8,1,0,No,No
3568,51,26,43,1,1.3,2,123,No,No
3569,30,4,194,2,4.5,1,0,No,No
3570,41,15,24,2,0.8,3,0,No,No
3571,54,29,32,2,0.6,3,0,No,No
3572,42,18,153,3,5.6,1,416,No,Yes
3573,30,6,30,1,0.4,3,0,No,No
3574,60,36,165,3,5.6,1,0,No,Yes
3575,56,30,64,3,0.3,2,0,No,No
3576,63,38,15,4,0.6,2,83,No,No
3577,56,30,70,3,0.3,2,0,No,No
3578,39,9,32,3,2.0,3,0,No,No
3579,29,5,128,2,4.1,2,209,No,Yes
3580,28,2,84,1,2.9,3,102,Yes,No
3581,41,16,62,2,2.2,3,0,No,No
3582,28,4,33,3,1.0,2,0,No,No
3583,49,25,65,1,0.0,1,0,No,No
3584,30,3,33,4,1.5,2,85,No,No
3585,63,37,15,1,0.8,2,115,No,No
3586,45,18,45,3,1.0,2,0,No,No
3587,40,15,132,2,3.9,1,0,No,No
3588,28,4,29,3,0.1,2,0,No,No
3589,62,38,65,1,0.0,2,0,No,No
3590,38,12,52,2,2.4,2,147,No,No
3591,32,7,64,2,0.1,1,0,No,No
3592,58,32,73,2,2.3,3,224,No,No
3593,33,3,20,1,0.67,3,0,No,No
3594,60,34,44,2,0.3,1,192,No,No
3595,34,8,79,1,2.5,1,0,No,No
3596,38,14,104,2,1.8,2,79,No,No
3597,44,20,88,1,4.7,1,0,No,No
3598,56,26,51,3,2.0,3,0,No,No
3599,37,11,61,3,0.9,2,0,No,No
3600,45,19,23,2,0.1,3,91,Yes,No
3601,44,20,38,2,2.1,3,95,No,No
3602,37,13,75,3,2.6,2,0,No,No
3603,47,21,42,4,0.1,1,0,No,No
3604,51,25,45,4,0.1,1,0,No,No
3605,63,38,59,3,0.5,2,0,No,No
3606,61,31,130,2,2.6,3,0,No,Yes
3607,43,18,9,2,0.0,3,96,No,No
3608,41,15,62,3,0.9,3,0,No,No
3609,59,35,202,1,4.7,1,553,No,No
3610,29,5,162,1,4.3,1,0,No,No
3611,32,6,93,3,1.6,1,79,No,No
3612,64,39,145,1,0.9,1,0,No,No
3613,50,25,99,1,4.6,1,368,Yes,Yes
3614,35,11,148,1,5.8,3,0,No,Yes
3615,34,10,154,3,5.4,2,0,No,Yes
3616,58,34,149,2,6.0,1,0,No,No
3617,41,15,69,1,1.5,3,78,No,No
3618,37,11,30,2,0.3,1,146,No,No
3619,35,8,48,2,1.0,2,0,No,No
3620,45,20,42,1,0.3,3,0,No,No
3621,53,29,132,2,0.3,1,403,No,No
3622,53,27,81,3,1.7,2,193,No,No
3623,54,29,60,4,3.8,2,0,No,No
3624,28,3,45,4,1.7,2,95,No,No
3625,58,28,70,1,1.4,3,0,No,No
3626,47,21,71,4,2.9,1,0,No,No
3627,24,-3,28,4,1.0,3,0,No,No
3628,27,1,83,2,0.2,1,0,No,No
3629,42,18,131,1,3.4,1,0,No,No
